id,reversible,fast,ec,kegg,bigg,metanetx,reactome,tcdb,dcid,fluxRange
HMR_0634,False,False,2.3.1.43,R02114,,MNXR107314,R-HSA-264695,,bio/HMR_0634,[0 1000 mmol/gDW]
HMR_0635,False,False,3.1.4.2,R01030,,,,,bio/HMR_0635,[0 1000 mmol/gDW]
HMR_0636,False,False,2.7.1.32,R01021,CHOLK,MNXR96702,,,bio/HMR_0636,[0 1000 mmol/gDW]
HMR_0638,False,False,2.7.7.15,R01890,CHLPCTD,MNXR96686,,,bio/HMR_0638,[0 1000 mmol/gDW]
HMR_0640,False,False,2.3.1.6,R01023,,MNXR96666,,,bio/HMR_0640,[0 1000 mmol/gDW]
HMR_0641,False,False,3.1.1.7; 3.1.1.8,R01026,,,,,bio/HMR_0641,[0 1000 mmol/gDW]
HMR_0642,False,False,3.1.4.4,R02051,,,,,bio/HMR_0642,[0 1000 mmol/gDW]
HMR_0643,False,False,3.1.1.4,R02053,,,,,bio/HMR_0643,[0 1000 mmol/gDW]
HMR_0644,False,False,2.3.1.23,R04480,,MNXR108914,,,bio/HMR_0644,[0 1000 mmol/gDW]
HMR_0645,False,False,3.1.1.5,R03416,,,,,bio/HMR_0645,[0 1000 mmol/gDW]
HMR_0646,False,False,3.1.4.2,R01470,,MNXR100411,,,bio/HMR_0646,[0 1000 mmol/gDW]
HMR_0647,False,False,4.3.1.7,R00749,,MNXR97968,,,bio/HMR_0647,[0 1000 mmol/gDW]
HMR_0648,False,False,2.7.1.82,R01468,ETHAK,MNXR97969,,,bio/HMR_0648,[0 1000 mmol/gDW]
HMR_0649,False,False,3.1.3.75,R06870,ETHP,MNXR97976,,,bio/HMR_0649,[0 1000 mmol/gDW]
HMR_0651,False,False,2.7.7.14,R02038,PETHCT,MNXR102498,,,bio/HMR_0651,[0 1000 mmol/gDW]
HMR_0653,False,False,2.1.1.17,R02056,,MNXR107293,,,bio/HMR_0653,[0 1000 mmol/gDW]
HMR_0654,False,False,2.1.1.17,R03424,,MNXR103445,,,bio/HMR_0654,[0 1000 mmol/gDW]
HMR_0657,False,False,2.1.1.17,R01320,,MNXR103938,,,bio/HMR_0657,[0 1000 mmol/gDW]
HMR_0660,False,False,3.1.4.4,,,MNXR103867,,,bio/HMR_0660,[0 1000 mmol/gDW]
HMR_4627,False,False,2.1.1.103,R02037,,MNXR105345,,,bio/HMR_4627,[0 1000 mmol/gDW]
HMR_4838,False,False,2.1.1.103,R06868,,MNXR105385,,,bio/HMR_4838,[0 1000 mmol/gDW]
HMR_4839,False,False,2.1.1.103,R06869,,MNXR105386,,,bio/HMR_4839,[0 1000 mmol/gDW]
HMR_7591,True,False,1.1.1.2,R02756,,,,,bio/HMR_7591,[-1000 1000 mmol/gDW]
HMR_7594,False,False,2.5.1.26,R04311,AGPSx,MNXR108801,,,bio/HMR_7594,[0 1000 mmol/gDW]
HMR_7597,False,False,,,AGLPT,MNXR95541,,,bio/HMR_7597,[0 1000 mmol/gDW]
HMR_7601,False,False,1.14.99.19,R04571,AGLPED,MNXR108971,,,bio/HMR_7601,[0 1000 mmol/gDW]
HMR_7611,False,False,3.1.1.47,R04452,PAFH,MNXR102323,,,bio/HMR_7611,[0 1000 mmol/gDW]
HMR_7612,False,False,3.1.1.47,R04452,PAFHe,MNXR102323,,,bio/HMR_7612,[0 1000 mmol/gDW]
HMR_7613,False,False,2.3.1.67,R03437,PAFS,MNXR102325,,,bio/HMR_7613,[0 1000 mmol/gDW]
HMR_7755,False,False,2.7.1.29,R01011,,MNXR97361,,,bio/HMR_7755,[0 1000 mmol/gDW]
HMR_8362,True,False,2.3.1.6,R01023,CHLP,MNXR96685,,,bio/HMR_8362,[-1000 1000 mmol/gDW]
HMR_8421,False,False,3.1.1.7; 3.1.1.8,R01026,ACHEe,MNXR95261,,,bio/HMR_8421,[0 1000 mmol/gDW]
HMR_8424,False,False,3.1.3.75,R06871,CHLPCTD,MNXR96686,,,bio/HMR_8424,[0 1000 mmol/gDW]
HMR_8518,False,False,3.1.1.47,R04452,PAFH,MNXR102323,,,bio/HMR_8518,[0 1000 mmol/gDW]
HMR_8519,False,False,3.1.1.47,R04452,PAFHe,MNXR102323,,,bio/HMR_8519,[0 1000 mmol/gDW]
HMR_8521,False,False,,R03437,PAFS,MNXR102325,,,bio/HMR_8521,[0 1000 mmol/gDW]
HMR_8522,False,False,,,PLA2,MNXR102877,,,bio/HMR_8522,[0 1000 mmol/gDW]
HMR_8523,False,False,3.1.4.4,R01310,PCHOLPg_hs,MNXR102408,,,bio/HMR_8523,[0 1000 mmol/gDW]
HMR_8525,False,False,3.1.4.4,R01310,PCHOLPr_hs,MNXR102408,,,bio/HMR_8525,[0 1000 mmol/gDW]
HMR_9805,False,False,3.1.4.38,R02591,,MNXR107601,,,bio/HMR_9805,[0 1000 mmol/gDW]
HMR_0815,False,False,2.4.1.92,R05938,,MNXR108205,,,bio/HMR_0815,[0 1000 mmol/gDW]
HMR_0816,False,False,2.4.1.62,R05956,,MNXR109323,,,bio/HMR_0816,[0 1000 mmol/gDW]
HMR_0817,False,False,2.4.99.4,R05957,,MNXR109963,,,bio/HMR_0817,[0 1000 mmol/gDW]
HMR_0819,False,False,3.2.1.23,R05994,,MNXR109324,,,bio/HMR_0819,[0 1000 mmol/gDW]
HMR_0820,False,False,2.4.99.9,R06003,,MNXR109022,,,bio/HMR_0820,[0 1000 mmol/gDW]
HMR_0821,False,False,3.2.1.52,R06001,,MNXR108207,,,bio/HMR_0821,[0 1000 mmol/gDW]
HMR_0822,False,False,2.4.99.-,R05958,,MNXR104587,,,bio/HMR_0822,[0 1000 mmol/gDW]
HMR_0823,False,False,2.4.99.-; 2.4.99.7,R05959,,MNXR109964,,,bio/HMR_0823,[0 1000 mmol/gDW]
HMR_0824,False,False,2.4.99.9,R05937,,MNXR108203,,,bio/HMR_0824,[0 1000 mmol/gDW]
HMR_0825,False,False,3.2.1.18,R05999,,MNXR108206,,,bio/HMR_0825,[0 1000 mmol/gDW]
HMR_0827,False,False,2.4.1.92,R05939,,MNXR108982,,,bio/HMR_0827,[0 1000 mmol/gDW]
HMR_0828,False,False,3.2.1.52,R06004,,MNXR108983,,,bio/HMR_0828,[0 1000 mmol/gDW]
HMR_0829,False,False,2.4.1.62,R05941,,MNXR109010,,,bio/HMR_0829,[0 1000 mmol/gDW]
HMR_0830,False,False,3.2.1.23,R06010,,MNXR109012,R-HSA-1605624,,bio/HMR_0830,[0 1000 mmol/gDW]
HMR_0837,False,False,2.4.99.4,R05942,,MNXR109023,,,bio/HMR_0837,[0 1000 mmol/gDW]
HMR_0838,False,False,3.2.1.18,R06253,,MNXR109025,,,bio/HMR_0838,[0 1000 mmol/gDW]
HMR_0839,False,False,2.4.99.-,R05943,,MNXR109029,,,bio/HMR_0839,[0 1000 mmol/gDW]
HMR_0840,False,False,2.4.99.-,R05945,,MNXR109960,,,bio/HMR_0840,[0 1000 mmol/gDW]
HMR_0841,False,False,2.4.99.8,R05940,,MNXR108981,,,bio/HMR_0841,[0 1000 mmol/gDW]
HMR_0842,False,False,2.4.1.92,R05946,,MNXR99981,,,bio/HMR_0842,[0 1000 mmol/gDW]
HMR_0843,False,False,2.4.1.62,R05948,,MNXR96162,,,bio/HMR_0843,[0 1000 mmol/gDW]
HMR_0844,False,False,2.4.99.4,R05949,,MNXR104548,,,bio/HMR_0844,[0 1000 mmol/gDW]
HMR_0845,False,False,3.2.1.18,R05998,,MNXR109328,,,bio/HMR_0845,[0 1000 mmol/gDW]
HMR_0846,False,False,2.4.99.-,R05950,,MNXR109326,,,bio/HMR_0846,[0 1000 mmol/gDW]
HMR_0847,False,False,3.2.1.18,R05996,,MNXR109327,,,bio/HMR_0847,[0 1000 mmol/gDW]
HMR_0848,False,False,2.4.99.-,R05951,,MNXR104575,,,bio/HMR_0848,[0 1000 mmol/gDW]
HMR_0849,False,False,2.4.99.9,R06007,,MNXR109009,,,bio/HMR_0849,[0 1000 mmol/gDW]
HMR_0850,False,False,3.2.1.18,R06012,,MNXR109013,,,bio/HMR_0850,[0 1000 mmol/gDW]
HMR_0851,False,False,2.4.99.8,R06009,,MNXR109011,,,bio/HMR_0851,[0 1000 mmol/gDW]
HMR_0852,False,False,2.4.99.8,R06005,,MNXR109024,,,bio/HMR_0852,[0 1000 mmol/gDW]
HMR_0853,False,False,2.4.99.8,R06000,,MNXR109030,,,bio/HMR_0853,[0 1000 mmol/gDW]
HMR_0854,False,False,2.4.99.8,R05995,,MNXR109325,,,bio/HMR_0854,[0 1000 mmol/gDW]
HMR_0855,False,False,2.4.99.8; 2.4.99.-,R05947,,MNXR109961,,,bio/HMR_0855,[0 1000 mmol/gDW]
HMR_0856,False,False,2.4.1.92,R05952,,MNXR109962,,,bio/HMR_0856,[0 1000 mmol/gDW]
HMR_0857,False,False,2.4.1.62,R05953,,MNXR96164,,,bio/HMR_0857,[0 1000 mmol/gDW]
HMR_0858,False,False,,R05954,,MNXR104568,,,bio/HMR_0858,[0 1000 mmol/gDW]
HMR_0928,True,False,2.8.2.11,,,MNXR103722,,,bio/HMR_0928,[-1000 1000 mmol/gDW]
HMR_0801,False,False,2.4.1.228,R05960,,MNXR108202,,,bio/HMR_0801,[0 1000 mmol/gDW]
HMR_0803,False,False,3.2.1.22,R05961,,MNXR108300,,,bio/HMR_0803,[0 1000 mmol/gDW]
HMR_0805,False,False,2.4.1.79,R05962,,MNXR96156,,,bio/HMR_0805,[0 1000 mmol/gDW]
HMR_0806,False,False,2.4.1.79,R05962,,MNXR96156,,,bio/HMR_0806,[0 1000 mmol/gDW]
HMR_0807,False,False,3.2.1.52,R05963,,MNXR108717,,,bio/HMR_0807,[0 1000 mmol/gDW]
HMR_0809,False,False,2.4.1.-,R05964,,MNXR96166,,,bio/HMR_0809,[0 1000 mmol/gDW]
HMR_0810,False,False,2.4.1.88,R05965,,MNXR108715,,,bio/HMR_0810,[0 1000 mmol/gDW]
HMR_0811,False,False,3.2.1.49,R05966,,MNXR108716,,,bio/HMR_0811,[0 1000 mmol/gDW]
HMR_0812,False,False,2.4.99.4,R05967,,MNXR109965,,,bio/HMR_0812,[0 1000 mmol/gDW]
HMR_0813,False,False,2.4.1.69,R05968,,MNXR109966,,,bio/HMR_0813,[0 1000 mmol/gDW]
HMR_0814,False,False,2.4.99.8,,,,,,bio/HMR_0814,[0 1000 mmol/gDW]
HMR_0859,False,False,2.4.1.206,R05971,,MNXR108924,,,bio/HMR_0859,[0 1000 mmol/gDW]
HMR_0860,False,False,2.4.1.86,R06006,,MNXR96168,,,bio/HMR_0860,[0 1000 mmol/gDW]
HMR_0861,False,False,2.4.99.6,R06153,,MNXR110039,,,bio/HMR_0861,[0 1000 mmol/gDW]
HMR_0862,False,False,2.4.1.65,R06165,,MNXR110044,,,bio/HMR_0862,[0 1000 mmol/gDW]
HMR_0863,False,False,2.4.1.65,R06155,,MNXR99734,,,bio/HMR_0863,[0 1000 mmol/gDW]
HMR_0864,False,False,2.4.1.69,R06156,,MNXR109021,,,bio/HMR_0864,[0 1000 mmol/gDW]
HMR_0865,False,False,2.4.1.87,R06169,,MNXR110047,,,bio/HMR_0865,[0 1000 mmol/gDW]
HMR_0866,False,False,2.4.1.69,R06170,,MNXR110048,,,bio/HMR_0866,[0 1000 mmol/gDW]
HMR_0867,False,False,2.4.1.40,R06167,,MNXR110046,,,bio/HMR_0867,[0 1000 mmol/gDW]
HMR_0868,False,False,2.4.1.37,R06168,,MNXR109321,,,bio/HMR_0868,[0 1000 mmol/gDW]
HMR_0870,False,False,2.4.1.65,R06162,,MNXR110041,,,bio/HMR_0870,[0 1000 mmol/gDW]
HMR_0871,False,False,2.4.1.65,R06163,,MNXR110042,,,bio/HMR_0871,[0 1000 mmol/gDW]
HMR_0873,True,False,2.4.1.65,R06164,,MNXR110043,,,bio/HMR_0873,[-1000 1000 mmol/gDW]
HMR_0875,False,False,2.4.1.-,R05977,,MNXR96174,,,bio/HMR_0875,[0 1000 mmol/gDW]
HMR_0876,False,False,2.4.99.10,R06026,,MNXR104552,,,bio/HMR_0876,[0 1000 mmol/gDW]
HMR_0877,False,False,2.4.99.8,R06032,,MNXR104591,,,bio/HMR_0877,[0 1000 mmol/gDW]
HMR_0878,False,False,2.4.1.152; 2.4.1.-,R06075,,MNXR99750,,,bio/HMR_0878,[0 1000 mmol/gDW]
HMR_0879,False,False,2.4.1.87,R05978,,MNXR109969,,,bio/HMR_0879,[0 1000 mmol/gDW]
HMR_0880,False,False,2.4.1.69,R06027,,MNXR109991,,,bio/HMR_0880,[0 1000 mmol/gDW]
HMR_0881,False,False,2.4.1.37,R06029,,MNXR109993,,,bio/HMR_0881,[0 1000 mmol/gDW]
HMR_0882,False,False,2.4.1.152; 2.4.1.-,R06095,,MNXR99752,,,bio/HMR_0882,[0 1000 mmol/gDW]
HMR_0883,False,False,2.4.1.69,R06024,,MNXR99724,,,bio/HMR_0883,[0 1000 mmol/gDW]
HMR_0884,False,False,2.4.1.40,R06187,,MNXR110055,,,bio/HMR_0884,[0 1000 mmol/gDW]
HMR_0885,False,False,2.4.1.-,R06198,,MNXR110063,,,bio/HMR_0885,[0 1000 mmol/gDW]
HMR_0886,False,False,2.4.1.69,R06031,,MNXR109995,,,bio/HMR_0886,[0 1000 mmol/gDW]
HMR_0887,False,False,2.4.1.40,R06197,,MNXR95177,,,bio/HMR_0887,[0 1000 mmol/gDW]
HMR_0888,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06025,,MNXR99748,,,bio/HMR_0888,[0 1000 mmol/gDW]
HMR_0889,False,False,2.4.1.149; 2.4.1.-,R05975,,MNXR109028,,,bio/HMR_0889,[0 1000 mmol/gDW]
HMR_0890,False,False,2.4.1.-,R06033,,MNXR109996,,,bio/HMR_0890,[0 1000 mmol/gDW]
HMR_0891,False,False,2.4.1.149; 2.4.1.-,R05974,,MNXR109967,,,bio/HMR_0891,[0 1000 mmol/gDW]
HMR_0892,False,False,2.4.1.-,R06097,,MNXR96184,,,bio/HMR_0892,[0 1000 mmol/gDW]
HMR_0893,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06039,,MNXR110000,,,bio/HMR_0893,[0 1000 mmol/gDW]
HMR_0894,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06222,,MNXR110077,,,bio/HMR_0894,[0 1000 mmol/gDW]
HMR_0895,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06224,,MNXR110078,,,bio/HMR_0895,[0 1000 mmol/gDW]
HMR_0896,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06038,,MNXR109999,,,bio/HMR_0896,[0 1000 mmol/gDW]
HMR_0897,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06221,,MNXR99760,,,bio/HMR_0897,[0 1000 mmol/gDW]
HMR_0898,False,False,2.4.1.69,R06035,,MNXR109997,,,bio/HMR_0898,[0 1000 mmol/gDW]
HMR_0899,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06076,,MNXR110017,,,bio/HMR_0899,[0 1000 mmol/gDW]
HMR_0900,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06227,,MNXR110080,,,bio/HMR_0900,[0 1000 mmol/gDW]
HMR_0901,False,False,2.4.1.37,R06190,,MNXR110057,,,bio/HMR_0901,[0 1000 mmol/gDW]
HMR_0902,False,False,2.4.1.40,R06193,,MNXR110060,,,bio/HMR_0902,[0 1000 mmol/gDW]
HMR_0903,False,False,2.4.1.-,R06192,,MNXR110059,,,bio/HMR_0903,[0 1000 mmol/gDW]
HMR_0904,False,False,2.4.1.69,R06041,,MNXR110001,,,bio/HMR_0904,[0 1000 mmol/gDW]
HMR_0905,False,False,2.4.1.40,R06191,,MNXR110058,,,bio/HMR_0905,[0 1000 mmol/gDW]
HMR_0906,False,False,2.4.1.150,R06189,,MNXR110056,,,bio/HMR_0906,[0 1000 mmol/gDW]
HMR_0907,False,False,2.4.1.-,R06021,,MNXR109988,,,bio/HMR_0907,[0 1000 mmol/gDW]
HMR_0908,False,False,2.4.1.69,R06085,,MNXR110026,,,bio/HMR_0908,[0 1000 mmol/gDW]
HMR_0909,False,False,2.4.1.69,R06086,,MNXR110027,,,bio/HMR_0909,[0 1000 mmol/gDW]
HMR_0910,False,False,2.4.99.10,R06037,,MNXR109998,,,bio/HMR_0910,[0 1000 mmol/gDW]
HMR_0911,False,False,2.4.1.152; 2.4.1.65; 2.4.1.-,R06230,,MNXR110081,,,bio/HMR_0911,[0 1000 mmol/gDW]
HMR_0912,True,False,2.4.1.23,R01928,,MNXR107235,,,bio/HMR_0912,[-1000 1000 mmol/gDW]
HMR_0787,False,False,3.2.1.45,R01498,,MNXR124672,R-HSA-1605591,,bio/HMR_0787,[0 1000 mmol/gDW]
HMR_0790,False,False,3.1.6.8,R04856,,MNXR109169,R-HSA-1606807,,bio/HMR_0790,[0 1000 mmol/gDW]
HMR_0792,False,False,2.8.2.11,R04017,,MNXR108594,,,bio/HMR_0792,[0 1000 mmol/gDW]
HMR_0793,False,False,3.2.1.46,,,MNXR124677,R-HSA-1606564,,bio/HMR_0793,[0 1000 mmol/gDW]
HMR_0794,False,False,3.1.6.2,R03404,,MNXR104605,R-HSA-1606839,,bio/HMR_0794,[0 1000 mmol/gDW]
HMR_0797,False,False,3.1.4.12,R02541,,MNXR124675,R-HSA-1605797,,bio/HMR_0797,[0 1000 mmol/gDW]
HMR_0804,False,False,3.2.1.52,R05961,,MNXR108717,R-HSA-1605736,,bio/HMR_0804,[0 1000 mmol/gDW]
HMR_0808,False,False,3.2.1.52,R05963,,MNXR124158,R-HSA-1605632,,bio/HMR_0808,[0 1000 mmol/gDW]
HMR_0826,False,False,3.2.1.18,R05999,,MNXR124673,R-HSA-1605724,,bio/HMR_0826,[0 1000 mmol/gDW]
HMR_0832,False,False,3.2.1.23,R06010,,MNXR124157,R-HSA-1605624,,bio/HMR_0832,[0 1000 mmol/gDW]
HMR_0834,False,False,3.2.1.18,R04018,,MNXR108595,,,bio/HMR_0834,[0 1000 mmol/gDW]
HMR_0835,False,False,,,,,R-HSA-1605717,,bio/HMR_0835,[0 1000 mmol/gDW]
HMR_0836,False,False,3.2.1.52,,,,R-HSA-1605595,,bio/HMR_0836,[0 1000 mmol/gDW]
HMR_0914,False,False,3.2.1.46,,,MNXR103720,,,bio/HMR_0914,[0 1000 mmol/gDW]
HMR_0915,True,False,2.8.2.11,R03700,,MNXR103721,,,bio/HMR_0915,[-1000 1000 mmol/gDW]
HMR_0919,False,False,2.4.1.45,R01500,,MNXR103717,,,bio/HMR_0919,[0 1000 mmol/gDW]
HMR_0920,False,False,2.4.1.45,R01500,,MNXR103717,,,bio/HMR_0920,[0 1000 mmol/gDW]
HMR_0921,False,False,2.4.1.45,R01500,,MNXR103717,,,bio/HMR_0921,[0 1000 mmol/gDW]
HMR_0924,False,False,2.4.1.-,R04016,,MNXR96196,,,bio/HMR_0924,[0 1000 mmol/gDW]
HMR_0925,False,False,2.4.1.-,R04016,,MNXR96195,,,bio/HMR_0925,[0 1000 mmol/gDW]
HMR_0926,False,False,2.4.1.-,R03354,,MNXR103718,,,bio/HMR_0926,[0 1000 mmol/gDW]
HMR_7188,False,False,3.1.4.50,R06623,,MNXR110401,,,bio/HMR_7188,[0 1000 mmol/gDW]
HMR_8378,True,False,2.4.1.109,R04072,,MNXR108635,,,bio/HMR_8378,[-1000 1000 mmol/gDW]
HMR_8379,False,False,2.4.1.198,R05916,PIACGT,MNXR102820,,,bio/HMR_8379,[0 1000 mmol/gDW]
HMR_7185,False,False,2.4.1.198,R05916,,MNXR109940,,,bio/HMR_7185,[0 1000 mmol/gDW]
HMR_8380,False,False,3.5.1.89,R05917,ACGPID,MNXR95257,,,bio/HMR_8380,[0 1000 mmol/gDW]
HMR_7186,False,False,3.5.1.89,R05917,,MNXR109941,,,bio/HMR_7186,[0 1000 mmol/gDW]
HMR_8381,False,False,2.3.-.-,R05918,GPIAT,MNXR100415,,,bio/HMR_8381,[0 1000 mmol/gDW]
HMR_7187,False,False,2.3.-.-,R05918,,MNXR109942,,,bio/HMR_7187,[0 1000 mmol/gDW]
HMR_8383,False,False,2.4.1.-,R05919,GPIMTer_L,MNXR100422,,,bio/HMR_8383,[0 1000 mmol/gDW]
HMR_8384,False,False,2.4.1.-,R05921,H2MTer_L,MNXR100490,,,bio/HMR_8384,[0 1000 mmol/gDW]
HMR_8385,False,False,2.4.1.-,R05922,H3MTer_L,MNXR100499,,,bio/HMR_8385,[0 1000 mmol/gDW]
HMR_8387,False,False,2.4.1.-,,H5MTer_L,MNXR100516,,,bio/HMR_8387,[0 1000 mmol/gDW]
HMR_8388,False,False,2.4.1.-,,BMTer_L,MNXR96318,,,bio/HMR_8388,[0 1000 mmol/gDW]
HMR_8389,False,False,2.4.1.-,,H6MTer_L,MNXR100521,,,bio/HMR_8389,[0 1000 mmol/gDW]
HMR_8390,False,False,2.4.1.-,,H7MTer_L,MNXR100530,,,bio/HMR_8390,[0 1000 mmol/gDW]
HMR_8391,False,False,2.7.-.-,,H2ETer,MNXR100486,,,bio/HMR_8391,[0 1000 mmol/gDW]
HMR_8392,False,False,2.7.-.-,R05920,H3ETer,MNXR100496,,,bio/HMR_8392,[0 1000 mmol/gDW]
HMR_8393,False,False,,R08107,H4ET3er,MNXR100501,,,bio/HMR_8393,[0 1000 mmol/gDW]
HMR_8394,False,False,2.7.-.-,,H4ETer,MNXR100503,,,bio/HMR_8394,[0 1000 mmol/gDW]
HMR_8395,False,False,,,H6_ET2er,,,,bio/HMR_8395,[0 1000 mmol/gDW]
HMR_8396,False,False,,,H6ET3er,MNXR100518,,,bio/HMR_8396,[0 1000 mmol/gDW]
HMR_8397,False,False,2.7.-.-,,H6_ETer,,,,bio/HMR_8397,[0 1000 mmol/gDW]
HMR_8398,False,False,,,H7ET2er,MNXR100527,,,bio/HMR_8398,[0 1000 mmol/gDW]
HMR_8399,False,False,2.7.-.-,,H7_ETer,,,,bio/HMR_8399,[0 1000 mmol/gDW]
HMR_8401,False,False,,,M4CET3er,MNXR101318,,,bio/HMR_8401,[0 1000 mmol/gDW]
HMR_8402,False,False,,,H7_TAer,,,,bio/HMR_8402,[0 1000 mmol/gDW]
HMR_8403,False,False,3.1.-.-,,GPIDA2er,MNXR100417,,,bio/HMR_8403,[0 1000 mmol/gDW]
HMR_8404,False,False,,,H8TAer,MNXR100539,,,bio/HMR_8404,[0 1000 mmol/gDW]
HMR_8405,False,False,3.1.-.-,,GPIDAer,MNXR100419,,,bio/HMR_8405,[0 1000 mmol/gDW]
HMR_8406,False,False,,,M4ATAer,MNXR101312,,,bio/HMR_8406,[0 1000 mmol/gDW]
HMR_8407,False,False,,,M4BTAer,MNXR101316,,,bio/HMR_8407,[0 1000 mmol/gDW]
HMR_1979,False,False,1.1.1.145,R02216,,MNXR123732,R-HSA-196350,,bio/HMR_1979,[0 1000 mmol/gDW]
HMR_1980,False,False,5.3.3.1,,,MNXR123733,R-HSA-193052,,bio/HMR_1980,[0 1000 mmol/gDW]
HMR_1981,False,False,1.14.99.9,,,MNXR124743,R-HSA-193072,,bio/HMR_1981,[0 1000 mmol/gDW]
HMR_1985,False,False,1.14.99.-,R08206,,MNXR102258,,,bio/HMR_1985,[0 1000 mmol/gDW]
HMR_1987,True,False,1.14.99.-,R08206,,,,,bio/HMR_1987,[-1000 1000 mmol/gDW]
HMR_1988,False,False,1.14.99.10,,,MNXR124767,R-HSA-193981,,bio/HMR_1988,[0 1000 mmol/gDW]
HMR_1995,False,False,1.14.15.4,R02843,,MNXR107770,R-HSA-193997,,bio/HMR_1995,[0 1000 mmol/gDW]
HMR_1996,False,False,1.1.1.146,R02836,,MNXR107764,R-HSA-194023,,bio/HMR_1996,[0 1000 mmol/gDW]
HMR_1999,False,False,1.14.15.4; 1.14.99.9,,,MNXR103723,,,bio/HMR_1999,[0 1000 mmol/gDW]
HMR_2000,False,False,1.14.15.4; 1.14.99.-,,,MNXR103723,,,bio/HMR_2000,[0 1000 mmol/gDW]
HMR_2001,False,False,1.14.15.4; 1.14.99.-,,,MNXR103724,,,bio/HMR_2001,[0 1000 mmol/gDW]
HMR_1305,False,False,1.14.99.1,R01590,,MNXR124630,R-HSA-140355,,bio/HMR_1305,[0 1000 mmol/gDW]
HMR_1307,False,False,1.14.99.1,,,MNXR124631,R-HSA-140359,,bio/HMR_1307,[0 1000 mmol/gDW]
HMR_1308,False,False,5.3.99.4,R02267,,MNXR107419,R-HSA-76496,,bio/HMR_1308,[0 1000 mmol/gDW]
HMR_1310,True,False,,R03521,,MNXR103762,,,bio/HMR_1310,[-1000 1000 mmol/gDW]
HMR_1312,False,False,5.3.99.3,R02265,,MNXR107417,R-HSA-265295,,bio/HMR_1312,[0 1000 mmol/gDW]
HMR_1313,False,False,5.3.99.5,R02268,,MNXR107420,R-HSA-76500,,bio/HMR_1313,[0 1000 mmol/gDW]
HMR_1315,True,False,,R03878,,MNXR108496,,,bio/HMR_1315,[-1000 1000 mmol/gDW]
HMR_1317,True,False,,R05060,,MNXR109296,,,bio/HMR_1317,[-1000 1000 mmol/gDW]
HMR_1318,True,False,,R03521,,MNXR103762,,,bio/HMR_1318,[-1000 1000 mmol/gDW]
HMR_1319,True,False,,,,,,,bio/HMR_1319,[-1000 1000 mmol/gDW]
HMR_1320,True,False,,,,,,,bio/HMR_1320,[-1000 1000 mmol/gDW]
HMR_1321,True,False,4.2.1.-,R02583,,MNXR107594,,,bio/HMR_1321,[-1000 1000 mmol/gDW]
HMR_1322,True,False,5.3.-.-,R05056,,MNXR103969,,,bio/HMR_1322,[-1000 1000 mmol/gDW]
HMR_1323,True,False,5.3.3.9,R05057,,MNXR103970,,,bio/HMR_1323,[-1000 1000 mmol/gDW]
HMR_1324,True,False,,,,MNXR103603,,,bio/HMR_1324,[-1000 1000 mmol/gDW]
HMR_1325,False,False,1.1.1.188,R02264,,MNXR107416,,,bio/HMR_1325,[0 1000 mmol/gDW]
HMR_1326,False,False,1.1.1.188,R02264,,MNXR107416,,,bio/HMR_1326,[0 1000 mmol/gDW]
HMR_1327,False,False,1.1.1.184; 1.1.1.189,R02581,,MNXR107593,,,bio/HMR_1327,[0 1000 mmol/gDW]
HMR_1328,True,False,,R02683,,MNXR107665,,,bio/HMR_1328,[-1000 1000 mmol/gDW]
HMR_1329,True,False,1.1.1.188,R02684,,MNXR107666,,,bio/HMR_1329,[-1000 1000 mmol/gDW]
HMR_1330,False,False,5.3.99.2,R02266,,MNXR107418,,,bio/HMR_1330,[0 1000 mmol/gDW]
HMR_1332,True,False,,R02801,,MNXR103606,,,bio/HMR_1332,[-1000 1000 mmol/gDW]
HMR_1333,True,False,,R02801,,MNXR103606,,,bio/HMR_1333,[-1000 1000 mmol/gDW]
HMR_1334,True,False,,,,MNXR103895,,,bio/HMR_1334,[-1000 1000 mmol/gDW]
HMR_1335,True,False,,R02801,,MNXR103947,,,bio/HMR_1335,[-1000 1000 mmol/gDW]
HMR_1336,True,False,,R02800,,MNXR107732,,,bio/HMR_1336,[-1000 1000 mmol/gDW]
HMR_1337,True,False,,,,,,,bio/HMR_1337,[-1000 1000 mmol/gDW]
HMR_1338,True,False,,,,,,,bio/HMR_1338,[-1000 1000 mmol/gDW]
HMR_1339,True,False,5.3.99.5,,,MNXR103501,,,bio/HMR_1339,[-1000 1000 mmol/gDW]
HMR_1341,True,False,3.1.-.-,,,,,,bio/HMR_1341,[-1000 1000 mmol/gDW]
HMR_1342,True,False,3.1.-.-,,,MNXR103601,,,bio/HMR_1342,[-1000 1000 mmol/gDW]
HMR_1343,True,False,3.1.-.-,,,MNXR103602,,,bio/HMR_1343,[-1000 1000 mmol/gDW]
