ensemblID,systemsBiologyOntologyTerm,hm_38_gene,hm_19_gene
ENSG00000177465,"""SBO:0000243""",bio/hg38_ACOT4,bio/hg19_ACOT4
ENSG00000177542,"""SBO:0000243""",bio/hg38_SLC25A22,bio/hg19_SLC25A22
ENSG00000177565,"""SBO:0000243""",bio/hg38_TBL1XR1,bio/hg19_TBL1XR1
ENSG00000177628,"""SBO:0000243""",bio/hg38_GBA,bio/hg19_GBA
ENSG00000177646,"""SBO:0000243""",bio/hg38_ACAD9,bio/hg19_ACAD9
ENSG00000177666,"""SBO:0000243""",bio/hg38_PNPLA2,bio/hg19_PNPLA2
ENSG00000177669,"""SBO:0000243""",bio/hg38_MBOAT4,bio/hg19_MBOAT4
ENSG00000177700,"""SBO:0000243""",bio/hg38_POLR2L,bio/hg19_POLR2L
ENSG00000177889,"""SBO:0000243""",bio/hg38_UBE2N,bio/hg19_UBE2N
ENSG00000178035,"""SBO:0000243""",bio/hg38_IMPDH2,bio/hg19_IMPDH2
ENSG00000178093,"""SBO:0000243""",bio/hg38_TSSK6,bio/hg19_TSSK6
ENSG00000178127,"""SBO:0000243""",bio/hg38_NDUFV2,bio/hg19_NDUFV2
ENSG00000178234,"""SBO:0000243""",bio/hg38_GALNT11,bio/hg19_GALNT11
ENSG00000178445,"""SBO:0000243""",bio/hg38_GLDC,bio/hg19_GLDC
ENSG00000178537,"""SBO:0000243""",bio/hg38_SLC25A20,bio/hg19_SLC25A20
ENSG00000178538,"""SBO:0000243""",bio/hg38_CA8,bio/hg19_CA8
ENSG00000178568,"""SBO:0000243""",bio/hg38_ERBB4,bio/hg19_ERBB4
ENSG00000178607,"""SBO:0000243""",bio/hg38_ERN1,bio/hg19_ERN1
ENSG00000178685,"""SBO:0000243""",bio/hg38_PARP10,bio/hg19_PARP10
ENSG00000178694,"""SBO:0000243""",bio/hg38_NSUN3,bio/hg19_NSUN3
ENSG00000178700,"""SBO:0000243""",bio/hg38_DHFR2,bio/hg19_DHFR2
ENSG00000178741,"""SBO:0000243""",bio/hg38_COX5A,bio/hg19_COX5A
ENSG00000178773,"""SBO:0000243""",bio/hg38_CPNE7,bio/hg19_CPNE7
ENSG00000178802,"""SBO:0000243""",bio/hg38_MPI,bio/hg19_MPI
ENSG00000178814,"""SBO:0000243""",bio/hg38_OPLAH,bio/hg19_OPLAH
ENSG00000178921,"""SBO:0000243""",bio/hg38_PFAS,bio/hg19_PFAS
ENSG00000178922,"""SBO:0000243""",bio/hg38_HYI,bio/hg19_HYI
ENSG00000178950,"""SBO:0000243""",bio/hg38_GAK,bio/hg19_GAK
ENSG00000178952,"""SBO:0000243""",bio/hg38_TUFM,bio/hg19_TUFM
ENSG00000178999,"""SBO:0000243""",bio/hg38_AURKB,bio/hg19_AURKB
ENSG00000179085,"""SBO:0000243""",bio/hg38_DPM3,bio/hg19_DPM3
ENSG00000179091,"""SBO:0000243""",bio/hg38_CYC1,bio/hg19_CYC1
ENSG00000179115,"""SBO:0000243""",bio/hg38_FARSA,bio/hg19_FARSA
ENSG00000179142,"""SBO:0000243""",bio/hg38_CYP11B2,bio/hg19_CYP11B2
ENSG00000179148,"""SBO:0000243""",bio/hg38_ALOXE3,bio/hg19_ALOXE3
ENSG00000179163,"""SBO:0000243""",bio/hg38_FUCA1,bio/hg19_FUCA1
ENSG00000179295,"""SBO:0000243""",bio/hg38_PTPN11,bio/hg19_PTPN11
ENSG00000179299,"""SBO:0000243""",bio/hg38_NSUN7,bio/hg19_NSUN7
ENSG00000179335,"""SBO:0000243""",bio/hg38_CLK3,bio/hg19_CLK3
ENSG00000179455,"""SBO:0000243""",bio/hg38_MKRN3,bio/hg19_MKRN3
ENSG00000179477,"""SBO:0000243""",bio/hg38_ALOX12B,bio/hg19_ALOX12B
ENSG00000179520,"""SBO:0000243""",bio/hg38_SLC17A8,bio/hg19_SLC17A8
ENSG00000179593,"""SBO:0000243""",bio/hg38_ALOX15B,bio/hg19_ALOX15B
ENSG00000179598,"""SBO:0000243""",bio/hg38_PLD6,bio/hg19_PLD6
ENSG00000179761,"""SBO:0000243""",bio/hg38_PIPOX,bio/hg19_PIPOX
ENSG00000179913,"""SBO:0000243""",bio/hg38_B3GNT3,bio/hg19_B3GNT3
ENSG00000179918,"""SBO:0000243""",bio/hg38_SEPHS2,bio/hg19_SEPHS2
ENSG00000179958,"""SBO:0000243""",bio/hg38_DCTPP1,bio/hg19_DCTPP1
ENSG00000180011,"""SBO:0000243""",bio/hg38_ZADH2,bio/hg19_ZADH2
ENSG00000180138,"""SBO:0000243""",bio/hg38_CSNK1A1L,bio/hg19_CSNK1A1L
ENSG00000180176,"""SBO:0000243""",bio/hg38_TH,bio/hg19_TH
ENSG00000180210,"""SBO:0000243""",bio/hg38_F2,bio/hg19_F2
ENSG00000180233,"""SBO:0000243""",bio/hg38_ZNRF2,bio/hg19_ZNRF2
ENSG00000180251,"""SBO:0000243""",bio/hg38_SLC9A4,bio/hg19_SLC9A4
ENSG00000180370,"""SBO:0000243""",bio/hg38_PAK2,bio/hg19_PAK2
ENSG00000180432,"""SBO:0000243""",bio/hg38_CYP8B1,bio/hg19_CYP8B1
ENSG00000180537,"""SBO:0000243""",bio/hg38_RNF182,bio/hg19_RNF182
ENSG00000180549,"""SBO:0000243""",bio/hg38_FUT7,bio/hg19_FUT7
ENSG00000180638,"""SBO:0000243""",bio/hg38_SLC47A2,bio/hg19_SLC47A2
ENSG00000180767,"""SBO:0000243""",bio/hg38_CHST13,bio/hg19_CHST13
ENSG00000180773,"""SBO:0000243""",bio/hg38_SLC36A4,bio/hg19_SLC36A4
ENSG00000180776,"""SBO:0000243""",bio/hg38_ZDHHC20,bio/hg19_ZDHHC20
ENSG00000180815,"""SBO:0000243""",bio/hg38_MAP3K15,bio/hg19_MAP3K15
ENSG00000180817,"""SBO:0000243""",bio/hg38_PPA1,bio/hg19_PPA1
ENSG00000180879,"""SBO:0000243""",bio/hg38_SSR4,bio/hg19_SSR4
ENSG00000180917,"""SBO:0000243""",bio/hg38_CMTR2,bio/hg19_CMTR2
ENSG00000180953,"""SBO:0000243""",bio/hg38_ST20,bio/hg19_ST20
ENSG00000181019,"""SBO:0000243""",bio/hg38_NQO1,bio/hg19_NQO1
ENSG00000181035,"""SBO:0000243""",bio/hg38_SLC25A42,bio/hg19_SLC25A42
ENSG00000181038,"""SBO:0000243""",bio/hg38_METTL23,bio/hg19_METTL23
ENSG00000181045,"""SBO:0000243""",bio/hg38_SLC26A11,bio/hg19_SLC26A11
ENSG00000181085,"""SBO:0000243""",bio/hg38_MAPK15,bio/hg19_MAPK15
ENSG00000181090,"""SBO:0000243""",bio/hg38_EHMT1,bio/hg19_EHMT1
ENSG00000181191,"""SBO:0000243""",bio/hg38_PJA1,bio/hg19_PJA1
ENSG00000181192,"""SBO:0000243""",bio/hg38_DHTKD1,bio/hg19_DHTKD1
ENSG00000181222,"""SBO:0000243""",bio/hg38_POLR2A,bio/hg19_POLR2A
ENSG00000181409,"""SBO:0000243""",bio/hg38_AATK,bio/hg19_AATK
ENSG00000181523,"""SBO:0000243""",bio/hg38_SGSH,bio/hg19_SGSH
ENSG00000181555,"""SBO:0000243""",bio/hg38_SETD2,bio/hg19_SETD2
ENSG00000181652,"""SBO:0000243""",bio/hg38_ATG9B,bio/hg19_ATG9B
ENSG00000181788,"""SBO:0000243""",bio/hg38_SIAH2,bio/hg19_SIAH2
ENSG00000181789,"""SBO:0000243""",bio/hg38_COPG1,bio/hg19_COPG1
ENSG00000181804,"""SBO:0000243""",bio/hg38_SLC9A9,bio/hg19_SLC9A9
ENSG00000181830,"""SBO:0000243""",bio/hg38_SLC35C1,bio/hg19_SLC35C1
ENSG00000181852,"""SBO:0000243""",bio/hg38_RNF41,bio/hg19_RNF41
ENSG00000181856,"""SBO:0000243""",bio/hg38_SLC2A4,bio/hg19_SLC2A4
ENSG00000181867,"""SBO:0000243""",bio/hg38_FTMT,bio/hg19_FTMT
ENSG00000181915,"""SBO:0000243""",bio/hg38_ADO,bio/hg19_ADO
ENSG00000182022,"""SBO:0000243""",bio/hg38_CHST15,bio/hg19_CHST15
ENSG00000182050,"""SBO:0000243""",bio/hg38_MGAT4C,bio/hg19_MGAT4C
ENSG00000182054,"""SBO:0000243""",bio/hg38_IDH2,bio/hg19_IDH2
ENSG00000182156,"""SBO:0000243""",bio/hg38_ENPP7,bio/hg19_ENPP7
ENSG00000182179,"""SBO:0000243""",bio/hg38_UBA7,bio/hg19_UBA7
ENSG00000182197,"""SBO:0000243""",bio/hg38_EXT1,bio/hg19_EXT1
ENSG00000182199,"""SBO:0000243""",bio/hg38_SHMT2,bio/hg19_SHMT2
ENSG00000182224,"""SBO:0000243""",bio/hg38_CYB5D1,bio/hg19_CYB5D1
ENSG00000182247,"""SBO:0000243""",bio/hg38_UBE2E2,bio/hg19_UBE2E2
ENSG00000182272,"""SBO:0000243""",bio/hg38_B4GALNT4,bio/hg19_B4GALNT4
ENSG00000182333,"""SBO:0000243""",bio/hg38_LIPF,bio/hg19_LIPF
ENSG00000182415,"""SBO:0000243""",bio/hg38_CDY2A,bio/hg19_CDY2A
ENSG00000182511,"""SBO:0000243""",bio/hg38_FES,bio/hg19_FES
ENSG00000182541,"""SBO:0000243""",bio/hg38_LIMK2,bio/hg19_LIMK2
ENSG00000182551,"""SBO:0000243""",bio/hg38_ADI1,bio/hg19_ADI1
ENSG00000182578,"""SBO:0000243""",bio/hg38_CSF1R,bio/hg19_CSF1R
ENSG00000182580,"""SBO:0000243""",bio/hg38_EPHB3,bio/hg19_EPHB3
ENSG00000182591,"""SBO:0000243""",bio/hg38_KRTAP11-1,bio/hg19_KRTAP11-1
ENSG00000182601,"""SBO:0000243""",bio/hg38_HS3ST4,bio/hg19_HS3ST4
ENSG00000182621,"""SBO:0000243""",bio/hg38_PLCB1,bio/hg19_PLCB1
ENSG00000182670,"""SBO:0000243""",bio/hg38_TTC3,bio/hg19_TTC3
ENSG00000182793,"""SBO:0000243""",bio/hg38_GSTA5,bio/hg19_GSTA5
ENSG00000182858,"""SBO:0000243""",bio/hg38_ALG12,bio/hg19_ALG12
ENSG00000182866,"""SBO:0000243""",bio/hg38_LCK,bio/hg19_LCK
ENSG00000182870,"""SBO:0000243""",bio/hg38_GALNT9,bio/hg19_GALNT9
ENSG00000182890,"""SBO:0000243""",bio/hg38_GLUD2,bio/hg19_GLUD2
ENSG00000182902,"""SBO:0000243""",bio/hg38_SLC25A18,bio/hg19_SLC25A18
ENSG00000183010,"""SBO:0000243""",bio/hg38_PYCR1,bio/hg19_PYCR1
ENSG00000183023,"""SBO:0000243""",bio/hg38_SLC8A1,bio/hg19_SLC8A1
ENSG00000183032,"""SBO:0000243""",bio/hg38_SLC25A21,bio/hg19_SLC25A21
ENSG00000183044,"""SBO:0000243""",bio/hg38_ABAT,bio/hg19_ABAT
ENSG00000183048,"""SBO:0000243""",bio/hg38_SLC25A10,bio/hg19_SLC25A10
ENSG00000183049,"""SBO:0000243""",bio/hg38_CAMK1D,bio/hg19_CAMK1D
ENSG00000183077,"""SBO:0000243""",bio/hg38_AFMID,bio/hg19_AFMID
ENSG00000183196,"""SBO:0000243""",bio/hg38_CHST6,bio/hg19_CHST6
ENSG00000183305,"""SBO:0000243""",bio/hg38_MAGEA2B,bio/hg19_MAGEA2B
ENSG00000183317,"""SBO:0000243""",bio/hg38_EPHA10,bio/hg19_EPHA10
ENSG00000183421,"""SBO:0000243""",bio/hg38_RIPK4,bio/hg19_RIPK4
ENSG00000183463,"""SBO:0000243""",bio/hg38_URAD,bio/hg19_URAD
ENSG00000183479,"""SBO:0000243""",bio/hg38_TREX2,bio/hg19_TREX2
ENSG00000183549,"""SBO:0000243""",bio/hg38_ACSM5,bio/hg19_ACSM5
ENSG00000183648,"""SBO:0000243""",bio/hg38_NDUFB1,bio/hg19_NDUFB1
ENSG00000183654,"""SBO:0000243""",bio/hg38_MARCHF11,bio/hg19_MARCHF11
ENSG00000183665,"""SBO:0000243""",bio/hg38_TRMT12,bio/hg19_TRMT12
ENSG00000183696,"""SBO:0000243""",bio/hg38_UPP1,bio/hg19_UPP1
ENSG00000183735,"""SBO:0000243""",bio/hg38_TBK1,bio/hg19_TBK1
ENSG00000183747,"""SBO:0000243""",bio/hg38_ACSM2A,bio/hg19_ACSM2A
ENSG00000183760,"""SBO:0000243""",bio/hg38_ACP7,bio/hg19_ACP7
ENSG00000183765,"""SBO:0000243""",bio/hg38_CHEK2,bio/hg19_CHEK2
ENSG00000183778,"""SBO:0000243""",bio/hg38_B3GALT5,bio/hg19_B3GALT5
ENSG00000183828,"""SBO:0000243""",bio/hg38_NUDT14,bio/hg19_NUDT14
ENSG00000183921,"""SBO:0000243""",bio/hg38_SDR42E2,bio/hg19_SDR42E2
ENSG00000183943,"""SBO:0000243""",bio/hg38_PRKX,bio/hg19_PRKX
ENSG00000183955,"""SBO:0000243""",bio/hg38_KMT5A,bio/hg19_KMT5A
ENSG00000184005,"""SBO:0000243""",bio/hg38_ST6GALNAC3,bio/hg19_ST6GALNAC3
ENSG00000184007,"""SBO:0000243""",bio/hg38_PTP4A2,bio/hg19_PTP4A2
ENSG00000184076,"""SBO:0000243""",bio/hg38_UQCR10,bio/hg19_UQCR10
ENSG00000184154,"""SBO:0000243""",bio/hg38_LRTOMT,bio/hg19_LRTOMT
ENSG00000184182,"""SBO:0000243""",bio/hg38_UBE2F,bio/hg19_UBE2F
ENSG00000184203,"""SBO:0000243""",bio/hg38_PPP1R2,bio/hg19_PPP1R2
ENSG00000184207,"""SBO:0000243""",bio/hg38_PGP,bio/hg19_PGP
ENSG00000184210,"""SBO:0000243""",bio/hg38_DGAT2L6,bio/hg19_DGAT2L6
ENSG00000184216,"""SBO:0000243""",bio/hg38_IRAK1,bio/hg19_IRAK1
ENSG00000184227,"""SBO:0000243""",bio/hg38_ACOT1,bio/hg19_ACOT1
ENSG00000184254,"""SBO:0000243""",bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
ENSG00000184304,"""SBO:0000243""",bio/hg38_PRKD1,bio/hg19_PRKD1
ENSG00000184307,"""SBO:0000243""",bio/hg38_ZDHHC23,bio/hg19_ZDHHC23
ENSG00000184343,"""SBO:0000243""",bio/hg38_SRPK3,bio/hg19_SRPK3
ENSG00000184381,"""SBO:0000243""",bio/hg38_PLA2G6,bio/hg19_PLA2G6
ENSG00000184432,"""SBO:0000243""",bio/hg38_COPB2,bio/hg19_COPB2
ENSG00000184470,"""SBO:0000243""",bio/hg38_TXNRD2,bio/hg19_TXNRD2
ENSG00000184489,"""SBO:0000243""",bio/hg38_PTP4A3,bio/hg19_PTP4A3
ENSG00000184545,"""SBO:0000243""",bio/hg38_DUSP8,bio/hg19_DUSP8
ENSG00000184588,"""SBO:0000243""",bio/hg38_PDE4B,bio/hg19_PDE4B
ENSG00000184752,"""SBO:0000243""",bio/hg38_NDUFA12,bio/hg19_NDUFA12
ENSG00000184787,"""SBO:0000243""",bio/hg38_UBE2G2,bio/hg19_UBE2G2
ENSG00000184788,"""SBO:0000243""",bio/hg38_SATL1,bio/hg19_SATL1
ENSG00000184860,"""SBO:0000243""",bio/hg38_SDR42E1,bio/hg19_SDR42E1
ENSG00000184979,"""SBO:0000243""",bio/hg38_USP18,bio/hg19_USP18
ENSG00000184983,"""SBO:0000243""",bio/hg38_NDUFA6,bio/hg19_NDUFA6
ENSG00000184999,"""SBO:0000243""",bio/hg38_SLC22A10,bio/hg19_SLC22A10
ENSG00000185000,"""SBO:0000243""",bio/hg38_DGAT1,bio/hg19_DGAT1
ENSG00000185013,"""SBO:0000243""",bio/hg38_NT5C1B,bio/hg19_NT5C1B
ENSG00000185015,"""SBO:0000243""",bio/hg38_CA13,bio/hg19_CA13
ENSG00000185052,"""SBO:0000243""",bio/hg38_SLC24A3,bio/hg19_SLC24A3
ENSG00000185100,"""SBO:0000243""",bio/hg38_ADSS1,bio/hg19_ADSS1
ENSG00000185133,"""SBO:0000243""",bio/hg38_INPP5J,bio/hg19_INPP5J
ENSG00000185238,"""SBO:0000243""",bio/hg38_PRMT3,bio/hg19_PRMT3
ENSG00000185250,"""SBO:0000243""",bio/hg38_PPIL6,bio/hg19_PPIL6
ENSG00000185274,"""SBO:0000243""",bio/hg38_GALNT17,bio/hg19_GALNT17
ENSG00000185324,"""SBO:0000243""",bio/hg38_CDK10,bio/hg19_CDK10
ENSG00000185344,"""SBO:0000243""",bio/hg38_ATP6V0A2,bio/hg19_ATP6V0A2
ENSG00000185345,"""SBO:0000243""",bio/hg38_PRKN,bio/hg19_PRKN
ENSG00000185352,"""SBO:0000243""",bio/hg38_HS6ST3,bio/hg19_HS6ST3
ENSG00000185386,"""SBO:0000243""",bio/hg38_MAPK11,bio/hg19_MAPK11
ENSG00000185420,"""SBO:0000243""",bio/hg38_SMYD3,bio/hg19_SMYD3
ENSG00000185432,"""SBO:0000243""",bio/hg38_METTL7A,bio/hg19_METTL7A
ENSG00000185483,"""SBO:0000243""",bio/hg38_ROR1,bio/hg19_ROR1
ENSG00000185527,"""SBO:0000243""",bio/hg38_PDE6G,bio/hg19_PDE6G
ENSG00000185532,"""SBO:0000243""",bio/hg38_PRKG1,bio/hg19_PRKG1
ENSG00000185615,"""SBO:0000243""",bio/hg38_PDIA2,bio/hg19_PDIA2
ENSG00000185624,"""SBO:0000243""",bio/hg38_P4HB,bio/hg19_P4HB
ENSG00000185651,"""SBO:0000243""",bio/hg38_UBE2L3,bio/hg19_UBE2L3
ENSG00000185803,"""SBO:0000243""",bio/hg38_SLC52A2,bio/hg19_SLC52A2
ENSG00000185808,"""SBO:0000243""",bio/hg38_PIGP,bio/hg19_PIGP
ENSG00000185813,"""SBO:0000243""",bio/hg38_PCYT2,bio/hg19_PCYT2
ENSG00000185818,"""SBO:0000243""",bio/hg38_NAT8L,bio/hg19_NAT8L
ENSG00000185825,"""SBO:0000243""",bio/hg38_BCAP31,bio/hg19_BCAP31
ENSG00000185875,"""SBO:0000243""",bio/hg38_THNSL1,bio/hg19_THNSL1
ENSG00000185883,"""SBO:0000243""",bio/hg38_ATP6V0C,bio/hg19_ATP6V0C
ENSG00000185973,"""SBO:0000243""",bio/hg38_TMLHE,bio/hg19_TMLHE
ENSG00000185974,"""SBO:0000243""",bio/hg38_GRK1,bio/hg19_GRK1
ENSG00000186009,"""SBO:0000243""",bio/hg38_ATP4B,bio/hg19_ATP4B
ENSG00000186010,"""SBO:0000243""",bio/hg38_NDUFA13,bio/hg19_NDUFA13
ENSG00000186104,"""SBO:0000243""",bio/hg38_CYP2R1,bio/hg19_CYP2R1
ENSG00000186111,"""SBO:0000243""",bio/hg38_PIP5K1C,bio/hg19_PIP5K1C
ENSG00000186115,"""SBO:0000243""",bio/hg38_CYP4F2,bio/hg19_CYP4F2
ENSG00000186141,"""SBO:0000243""",bio/hg38_POLR3C,bio/hg19_POLR3C
ENSG00000186153,"""SBO:0000243""",bio/hg38_WWOX,bio/hg19_WWOX
ENSG00000186160,"""SBO:0000243""",bio/hg38_CYP4Z1,bio/hg19_CYP4Z1
ENSG00000186184,"""SBO:0000243""",bio/hg38_POLR1D,bio/hg19_POLR1D
ENSG00000186187,"""SBO:0000243""",bio/hg38_ZNRF1,bio/hg19_ZNRF1
ENSG00000186198,"""SBO:0000243""",bio/hg38_SLC51B,bio/hg19_SLC51B
ENSG00000186204,"""SBO:0000243""",bio/hg38_CYP4F12,bio/hg19_CYP4F12
ENSG00000186281,"""SBO:0000243""",bio/hg38_GPAT2,bio/hg19_GPAT2
ENSG00000186298,"""SBO:0000243""",bio/hg38_PPP1CC,bio/hg19_PPP1CC
ENSG00000186334,"""SBO:0000243""",bio/hg38_SLC36A3,bio/hg19_SLC36A3
ENSG00000186335,"""SBO:0000243""",bio/hg38_SLC36A2,bio/hg19_SLC36A2
ENSG00000186350,"""SBO:0000243""",bio/hg38_RXRA,bio/hg19_RXRA
ENSG00000186377,"""SBO:0000243""",bio/hg38_CYP4X1,bio/hg19_CYP4X1
ENSG00000186526,"""SBO:0000243""",bio/hg38_CYP4F8,bio/hg19_CYP4F8
ENSG00000186529,"""SBO:0000243""",bio/hg38_CYP4F3,bio/hg19_CYP4F3
ENSG00000186591,"""SBO:0000243""",bio/hg38_UBE2H,bio/hg19_UBE2H
ENSG00000186642,"""SBO:0000243""",bio/hg38_PDE2A,bio/hg19_PDE2A
ENSG00000186666,"""SBO:0000243""",bio/hg38_BCDIN3D,bio/hg19_BCDIN3D
ENSG00000186716,"""SBO:0000243""",bio/hg38_BCR,bio/hg19_BCR
ENSG00000186792,"""SBO:0000243""",bio/hg38_HYAL3,bio/hg19_HYAL3
ENSG00000186908,"""SBO:0000243""",bio/hg38_ZDHHC17,bio/hg19_ZDHHC17
ENSG00000186951,"""SBO:0000243""",bio/hg38_PPARA,bio/hg19_PPARA
ENSG00000187021,"""SBO:0000243""",bio/hg38_PNLIPRP1,bio/hg19_PNLIPRP1
ENSG00000187024,"""SBO:0000243""",bio/hg38_PTRH1,bio/hg19_PTRH1
ENSG00000187048,"""SBO:0000243""",bio/hg38_CYP4A11,bio/hg19_CYP4A11
ENSG00000187091,"""SBO:0000243""",bio/hg38_PLCD1,bio/hg19_PLCD1
ENSG00000187097,"""SBO:0000243""",bio/hg38_ENTPD5,bio/hg19_ENTPD5
ENSG00000187134,"""SBO:0000243""",bio/hg38_AKR1C1,bio/hg19_AKR1C1
ENSG00000187210,"""SBO:0000243""",bio/hg38_GCNT1,bio/hg19_GCNT1
ENSG00000187486,"""SBO:0000243""",bio/hg38_KCNJ11,bio/hg19_KCNJ11
ENSG00000187531,"""SBO:0000243""",bio/hg38_SIRT7,bio/hg19_SIRT7
ENSG00000187555,"""SBO:0000243""",bio/hg38_USP7,bio/hg19_USP7
ENSG00000187566,"""SBO:0000243""",bio/hg38_NHLRC1,bio/hg19_NHLRC1
ENSG00000187581,"""SBO:0000243""",bio/hg38_COX8C,bio/hg19_COX8C
ENSG00000187630,"""SBO:0000243""",bio/hg38_DHRS4L2,bio/hg19_DHRS4L2
ENSG00000187676,"""SBO:0000243""",bio/hg38_B3GLCT,bio/hg19_B3GLCT
ENSG00000187714,"""SBO:0000243""",bio/hg38_SLC18A3,bio/hg19_SLC18A3
ENSG00000187733,"""SBO:0000243""",bio/hg38_AMY1C,bio/hg19_AMY1C
ENSG00000187758,"""SBO:0000243""",bio/hg38_ADH1A,bio/hg19_ADH1A
ENSG00000187980,"""SBO:0000243""",bio/hg38_PLA2G2C,bio/hg19_PLA2G2C
ENSG00000188050,"""SBO:0000243""",bio/hg38_RNF133,bio/hg19_RNF133
ENSG00000188089,"""SBO:0000243""",bio/hg38_PLA2G4E,bio/hg19_PLA2G4E
ENSG00000188130,"""SBO:0000243""",bio/hg38_MAPK12,bio/hg19_MAPK12
ENSG00000188167,"""SBO:0000243""",bio/hg38_TMPPE,bio/hg19_TMPPE
ENSG00000188191,"""SBO:0000243""",bio/hg38_PRKAR1B,bio/hg19_PRKAR1B
ENSG00000188257,"""SBO:0000243""",bio/hg38_PLA2G2A,bio/hg19_PLA2G2A
ENSG00000188266,"""SBO:0000243""",bio/hg38_HYKK,bio/hg19_HYKK
ENSG00000188322,"""SBO:0000243""",bio/hg38_SBK1,bio/hg19_SBK1
ENSG00000188338,"""SBO:0000243""",bio/hg38_SLC38A3,bio/hg19_SLC38A3
ENSG00000188386,"""SBO:0000243""",bio/hg38_PPP3R2,bio/hg19_PPP3R2
ENSG00000188467,"""SBO:0000243""",bio/hg38_SLC24A5,bio/hg19_SLC24A5
ENSG00000188542,"""SBO:0000243""",bio/hg38_DUSP28,bio/hg19_DUSP28
ENSG00000188573,"""SBO:0000243""",bio/hg38_FBLL1,bio/hg19_FBLL1
ENSG00000188611,"""SBO:0000243""",bio/hg38_ASAH2,bio/hg19_ASAH2
ENSG00000188641,"""SBO:0000243""",bio/hg38_DPYD,bio/hg19_DPYD
ENSG00000188676,"""SBO:0000243""",bio/hg38_IDO2,bio/hg19_IDO2
ENSG00000188687,"""SBO:0000243""",bio/hg38_SLC4A5,bio/hg19_SLC4A5
ENSG00000188690,"""SBO:0000243""",bio/hg38_UROS,bio/hg19_UROS
ENSG00000188706,"""SBO:0000243""",bio/hg38_ZDHHC9,bio/hg19_ZDHHC9
ENSG00000188716,"""SBO:0000243""",bio/hg38_DUPD1,bio/hg19_DUPD1
ENSG00000188784,"""SBO:0000243""",bio/hg38_PLA2G2E,bio/hg19_PLA2G2E
ENSG00000188818,"""SBO:0000243""",bio/hg38_ZDHHC11,bio/hg19_ZDHHC11
ENSG00000188833,"""SBO:0000243""",bio/hg38_ENTPD8,bio/hg19_ENTPD8
ENSG00000188906,"""SBO:0000243""",bio/hg38_LRRK2,bio/hg19_LRRK2
ENSG00000188921,"""SBO:0000243""",bio/hg38_HACD4,bio/hg19_HACD4
ENSG00000189037,"""SBO:0000243""",bio/hg38_DUSP21,bio/hg19_DUSP21
ENSG00000189043,"""SBO:0000243""",bio/hg38_NDUFA4,bio/hg19_NDUFA4
ENSG00000189221,"""SBO:0000243""",bio/hg38_MAOA,bio/hg19_MAOA
ENSG00000189283,"""SBO:0000243""",bio/hg38_FHIT,bio/hg19_FHIT
ENSG00000189366,"""SBO:0000243""",bio/hg38_ALG1L,bio/hg19_ALG1L
ENSG00000196090,"""SBO:0000243""",bio/hg38_PTPRT,bio/hg19_PTPRT
ENSG00000196136,"""SBO:0000243""",bio/hg38_SERPINA3,bio/hg19_SERPINA3
ENSG00000196139,"""SBO:0000243""",bio/hg38_AKR1C3,bio/hg19_AKR1C3
ENSG00000196177,"""SBO:0000243""",bio/hg38_ACADSB,bio/hg19_ACADSB
ENSG00000196188,"""SBO:0000243""",bio/hg38_CTSE,bio/hg19_CTSE
ENSG00000196262,"""SBO:0000243""",bio/hg38_PPIA,bio/hg19_PPIA
ENSG00000196296,"""SBO:0000243""",bio/hg38_ATP2A1,bio/hg19_ATP2A1
ENSG00000196305,"""SBO:0000243""",bio/hg38_IARS1,bio/hg19_IARS1
ENSG00000196313,"""SBO:0000243""",bio/hg38_POM121,bio/hg19_POM121
ENSG00000196335,"""SBO:0000243""",bio/hg38_STK31,bio/hg19_STK31
ENSG00000196344,"""SBO:0000243""",bio/hg38_ADH7,bio/hg19_ADH7
ENSG00000196368,"""SBO:0000243""",bio/hg38_NUDT11,bio/hg19_NUDT11
ENSG00000196371,"""SBO:0000243""",bio/hg38_FUT4,bio/hg19_FUT4
ENSG00000196396,"""SBO:0000243""",bio/hg38_PTPN1,bio/hg19_PTPN1
ENSG00000196411,"""SBO:0000243""",bio/hg38_EPHB4,bio/hg19_EPHB4
ENSG00000196433,"""SBO:0000243""",bio/hg38_ASMT,bio/hg19_ASMT
ENSG00000196455,"""SBO:0000243""",bio/hg38_PIK3R4,bio/hg19_PIK3R4
ENSG00000196470,"""SBO:0000243""",bio/hg38_SIAH1,bio/hg19_SIAH1
ENSG00000196475,"""SBO:0000243""",bio/hg38_GK2,bio/hg19_GK2
ENSG00000196498,"""SBO:0000243""",bio/hg38_NCOR2,bio/hg19_NCOR2
ENSG00000196502,"""SBO:0000243""",bio/hg38_SULT1A1,bio/hg19_SULT1A1
ENSG00000196511,"""SBO:0000243""",bio/hg38_TPK1,bio/hg19_TPK1
ENSG00000196517,"""SBO:0000243""",bio/hg38_SLC6A9,bio/hg19_SLC6A9
ENSG00000196547,"""SBO:0000243""",bio/hg38_MAN2A2,bio/hg19_MAN2A2
ENSG00000196616,"""SBO:0000243""",bio/hg38_ADH1B,bio/hg19_ADH1B
ENSG00000196620,"""SBO:0000243""",bio/hg38_UGT2B15,bio/hg19_UGT2B15
ENSG00000196632,"""SBO:0000243""",bio/hg38_WNK3,bio/hg19_WNK3
